graph_id,family,n_nodes,n_edges,method,size,valid,runtime,label_size
3959,sanchis_random,42,563,greedy_min_degree,5,True,0.000576019287109375,5
3959,sanchis_random,42,563,greedy_random,3,True,2.09808349609375e-05,5
3959,sanchis_random,42,563,sa_restarts,5,True,0.0003581047058105469,5
3959,sanchis_random,42,563,gat_cond+greedy,5,True,0.0029850006103515625,5
2682,keller,200,12416,greedy_min_degree,22,True,0.011650800704956055,22
2682,keller,200,12416,greedy_random,9,True,5.602836608886719e-05,22
2682,keller,200,12416,sa_restarts,22,True,0.0025582313537597656,22
2682,keller,200,12416,gat_cond+greedy,21,True,0.021819114685058594,22
1995,johnson,118,6696,greedy_min_degree,2,True,0.006730794906616211,3
1995,johnson,118,6696,greedy_random,2,True,3.600120544433594e-05,3
1995,johnson,118,6696,sa_restarts,3,True,0.0006651878356933594,3
1995,johnson,118,6696,gat_cond+greedy,2,True,0.017050981521606445,3
2972,p_hat,29,182,greedy_min_degree,6,True,0.00024819374084472656,6
2972,p_hat,29,182,greedy_random,4,True,2.9087066650390625e-05,6
2972,p_hat,29,182,sa_restarts,6,True,0.0002779960632324219,6
2972,p_hat,29,182,exact,6,True,0.0005817413330078125,6
2972,p_hat,29,182,gat_cond+greedy,6,True,0.0027952194213867188,6
2688,keller,53,661,greedy_min_degree,11,True,0.0007162094116210938,12
2688,keller,53,661,greedy_random,5,True,2.6941299438476562e-05,12
2688,keller,53,661,sa_restarts,12,True,0.0005459785461425781,12
2688,keller,53,661,gat_cond+greedy,8,True,0.0033512115478515625,12
1455,hamming,124,7124,greedy_min_degree,3,True,0.006379127502441406,3
1455,hamming,124,7124,greedy_random,2,True,3.719329833984375e-05,3
1455,hamming,124,7124,sa_restarts,3,True,0.0007350444793701172,3
1455,hamming,124,7124,gat_cond+greedy,3,True,0.01749706268310547,3
2342,keller,57,753,greedy_min_degree,16,True,0.0007898807525634766,16
2342,keller,57,753,greedy_random,15,True,3.409385681152344e-05,16
2342,keller,57,753,sa_restarts,8,True,0.0004661083221435547,16
2342,keller,57,753,gat_cond+greedy,16,True,0.0037627220153808594,16
755,c_fat,53,1327,greedy_min_degree,2,True,0.0012030601501464844,2
755,c_fat,53,1327,greedy_random,1,True,2.09808349609375e-05,2
755,c_fat,53,1327,sa_restarts,2,True,0.00031304359436035156,2
755,c_fat,53,1327,gat_cond+greedy,2,True,0.005429983139038086,2
2389,keller,47,519,greedy_min_degree,12,True,0.0006127357482910156,12
2389,keller,47,519,greedy_random,6,True,2.4080276489257812e-05,12
2389,keller,47,519,sa_restarts,13,True,0.0004949569702148438,12
2389,keller,47,519,gat_cond+greedy,6,True,0.002441883087158203,12
3964,sanchis_random,32,347,greedy_min_degree,4,True,0.0003650188446044922,4
3964,sanchis_random,32,347,greedy_random,3,True,2.2172927856445312e-05,4
3964,sanchis_random,32,347,sa_restarts,4,True,0.0002658367156982422,4
3964,sanchis_random,32,347,exact,4,True,0.0004589557647705078,4
3964,sanchis_random,32,347,gat_cond+greedy,4,True,0.002443075180053711,4
1578,hamming,30,363,greedy_min_degree,3,True,0.00037407875061035156,3
1578,hamming,30,363,greedy_random,3,True,2.002716064453125e-05,3
1578,hamming,30,363,sa_restarts,3,True,0.0002372264862060547,3
1578,hamming,30,363,exact,3,True,0.00029587745666503906,3
1578,hamming,30,363,gat_cond+greedy,3,True,0.0029020309448242188,3
4395,sanchis_random,95,1703,greedy_min_degree,10,True,0.0017940998077392578,12
4395,sanchis_random,95,1703,greedy_random,8,True,3.4809112548828125e-05,12
4395,sanchis_random,95,1703,sa_restarts,10,True,0.0006968975067138672,12
4395,sanchis_random,95,1703,gat_cond+greedy,11,True,0.005864858627319336,12
3041,p_hat,183,7898,greedy_min_degree,10,True,0.0075359344482421875,12
3041,p_hat,183,7898,greedy_random,9,True,5.221366882324219e-05,12
3041,p_hat,183,7898,sa_restarts,10,True,0.0016281604766845703,12
3041,p_hat,183,7898,gat_cond+greedy,12,True,0.019497394561767578,12
547,brockington,34,389,greedy_min_degree,4,True,0.0004119873046875,4
547,brockington,34,389,greedy_random,3,True,2.3126602172851562e-05,4
547,brockington,34,389,sa_restarts,4,True,0.0002799034118652344,4
547,brockington,34,389,exact,4,True,0.0005271434783935547,4
547,brockington,34,389,gat_cond+greedy,3,True,0.0038268566131591797,4
1737,johnson,39,545,greedy_min_degree,6,True,0.0005638599395751953,6
1737,johnson,39,545,greedy_random,4,True,2.09808349609375e-05,6
1737,johnson,39,545,sa_restarts,4,True,0.0003180503845214844,6
1737,johnson,39,545,gat_cond+greedy,6,True,0.0033500194549560547,6
4731,steiner,105,5011,greedy_min_degree,5,True,0.004410743713378906,5
4731,steiner,105,5011,greedy_random,3,True,3.2901763916015625e-05,5
4731,steiner,105,5011,sa_restarts,4,True,0.0006651878356933594,5
4731,steiner,105,5011,gat_cond+greedy,4,True,0.01645803451538086,5
2931,p_hat,44,437,greedy_min_degree,8,True,0.0004930496215820312,9
2931,p_hat,44,437,greedy_random,5,True,2.7179718017578125e-05,9
2931,p_hat,44,437,sa_restarts,9,True,0.0003981590270996094,9
2931,p_hat,44,437,gat_cond+greedy,8,True,0.0027930736541748047,9
4629,steiner,42,732,greedy_min_degree,3,True,0.0006928443908691406,4
4629,steiner,42,732,greedy_random,4,True,2.0265579223632812e-05,4
4629,steiner,42,732,sa_restarts,4,True,0.0003039836883544922,4
4629,steiner,42,732,gat_cond+greedy,4,True,0.003354787826538086,4
3359,sanchis,112,3483,greedy_min_degree,8,True,0.003396749496459961,8
3359,sanchis,112,3483,greedy_random,7,True,3.695487976074219e-05,8
3359,sanchis,112,3483,sa_restarts,7,True,0.0007321834564208984,8
3359,sanchis,112,3483,gat_cond+greedy,8,True,0.013962984085083008,8
1924,johnson,103,5246,greedy_min_degree,2,True,0.0049288272857666016,2
1924,johnson,103,5246,greedy_random,1,True,3.3855438232421875e-05,2
1924,johnson,103,5246,sa_restarts,2,True,0.0005800724029541016,2
1924,johnson,103,5246,gat_cond+greedy,2,True,0.01521611213684082,2
3234,p_hat,47,683,greedy_min_degree,6,True,0.0007107257843017578,6
3234,p_hat,47,683,greedy_random,5,True,2.288818359375e-05,6
3234,p_hat,47,683,sa_restarts,5,True,0.0003840923309326172,6
3234,p_hat,47,683,gat_cond+greedy,6,True,0.003885984420776367,6
4300,sanchis_random,29,324,greedy_min_degree,4,True,0.00037097930908203125,4
4300,sanchis_random,29,324,greedy_random,3,True,1.9073486328125e-05,4
4300,sanchis_random,29,324,sa_restarts,4,True,0.00026988983154296875,4
4300,sanchis_random,29,324,exact,4,True,0.0002810955047607422,4
4300,sanchis_random,29,324,gat_cond+greedy,3,True,0.0031168460845947266,4
2998,p_hat,90,1832,greedy_min_degree,9,True,0.0018508434295654297,9
2998,p_hat,90,1832,greedy_random,8,True,3.314018249511719e-05,9
2998,p_hat,90,1832,sa_restarts,9,True,0.0007090568542480469,9
2998,p_hat,90,1832,gat_cond+greedy,9,True,0.007772922515869141,9
3464,sanchis,78,1398,greedy_min_degree,8,True,0.0014810562133789062,9
3464,sanchis,78,1398,greedy_random,9,True,3.314018249511719e-05,9
3464,sanchis,78,1398,sa_restarts,8,True,0.0006363391876220703,9
3464,sanchis,78,1398,gat_cond+greedy,9,True,0.005738973617553711,9
3167,p_hat,95,1913,greedy_min_degree,10,True,0.0019829273223876953,11
3167,p_hat,95,1913,greedy_random,7,True,3.409385681152344e-05,11
3167,p_hat,95,1913,sa_restarts,9,True,0.0006818771362304688,11
3167,p_hat,95,1913,gat_cond+greedy,10,True,0.008098840713500977,11
2140,johnson,113,5207,greedy_min_degree,8,True,0.004535198211669922,8
2140,johnson,113,5207,greedy_random,4,True,3.1948089599609375e-05,8
2140,johnson,113,5207,sa_restarts,8,True,0.0009598731994628906,8
2140,johnson,113,5207,gat_cond+greedy,8,True,0.013103246688842773,8
2636,keller,196,11918,greedy_min_degree,23,True,0.010976076126098633,23
2636,keller,196,11918,greedy_random,11,True,7.081031799316406e-05,23
2636,keller,196,11918,sa_restarts,12,True,0.002286195755004883,23
2636,keller,196,11918,gat_cond+greedy,11,True,0.022687911987304688,23
549,brockington,92,3111,greedy_min_degree,5,True,0.0028219223022460938,5
549,brockington,92,3111,greedy_random,4,True,3.62396240234375e-05,5
549,brockington,92,3111,sa_restarts,4,True,0.0005850791931152344,5
549,brockington,92,3111,gat_cond+greedy,4,True,0.01032876968383789,5
204,brockington,186,9792,greedy_min_degree,8,True,0.010744094848632812,9
204,brockington,186,9792,greedy_random,6,True,7.486343383789062e-05,9
204,brockington,186,9792,sa_restarts,7,True,0.0016598701477050781,9
204,brockington,186,9792,gat_cond+greedy,8,True,0.01972484588623047,9
2283,keller,56,736,greedy_min_degree,13,True,0.0008471012115478516,13
2283,keller,56,736,greedy_random,8,True,3.0040740966796875e-05,13
2283,keller,56,736,sa_restarts,13,True,0.0007781982421875,13
2283,keller,56,736,gat_cond+greedy,13,True,0.0037648677825927734,13
3213,p_hat,101,1690,greedy_min_degree,11,True,0.0018570423126220703,12
3213,p_hat,101,1690,greedy_random,9,True,4.1961669921875e-05,12
3213,p_hat,101,1690,sa_restarts,10,True,0.0006799697875976562,12
3213,p_hat,101,1690,gat_cond+greedy,11,True,0.007961273193359375,12
1592,hamming,104,4150,greedy_min_degree,8,True,0.0037429332733154297,8
1592,hamming,104,4150,greedy_random,6,True,4.601478576660156e-05,8
1592,hamming,104,4150,sa_restarts,8,True,0.000904083251953125,8
1592,hamming,104,4150,gat_cond+greedy,7,True,0.012514114379882812,8
3479,sanchis,153,7557,greedy_min_degree,6,True,0.007728099822998047,7
3479,sanchis,153,7557,greedy_random,6,True,5.125999450683594e-05,7
3479,sanchis,153,7557,sa_restarts,6,True,0.0013170242309570312,7
3479,sanchis,153,7557,gat_cond+greedy,6,True,0.016925811767578125,7
3847,sanchis,26,135,greedy_min_degree,7,True,0.00019502639770507812,7
3847,sanchis,26,135,greedy_random,7,True,2.002716064453125e-05,7
3847,sanchis,26,135,sa_restarts,7,True,0.0002751350402832031,7
3847,sanchis,26,135,exact,7,True,0.0003421306610107422,7
3847,sanchis,26,135,gat_cond+greedy,7,True,0.0024099349975585938,7
3509,sanchis,54,798,greedy_min_degree,7,True,0.0008320808410644531,8
3509,sanchis,54,798,greedy_random,5,True,2.574920654296875e-05,8
3509,sanchis,54,798,sa_restarts,8,True,0.0005037784576416016,8
3509,sanchis,54,798,gat_cond+greedy,6,True,0.003968000411987305,8
4440,sanchis_random,185,8831,greedy_min_degree,9,True,0.008862018585205078,9
4440,sanchis_random,185,8831,greedy_random,6,True,5.3882598876953125e-05,9
4440,sanchis_random,185,8831,sa_restarts,8,True,0.0017468929290771484,9
4440,sanchis_random,185,8831,gat_cond+greedy,9,True,0.01787710189819336,9
240,brockington,120,4986,greedy_min_degree,6,True,0.004616975784301758,6
240,brockington,120,4986,greedy_random,5,True,4.00543212890625e-05,6
240,brockington,120,4986,sa_restarts,5,True,0.0008618831634521484,6
240,brockington,120,4986,gat_cond+greedy,5,True,0.014373779296875,6
2518,keller,50,585,greedy_min_degree,14,True,0.000640869140625,14
2518,keller,50,585,greedy_random,7,True,2.384185791015625e-05,14
2518,keller,50,585,sa_restarts,13,True,0.0005030632019042969,14
2518,keller,50,585,gat_cond+greedy,14,True,0.0030579566955566406,14
98,brockington,66,984,greedy_min_degree,9,True,0.0011136531829833984,9
98,brockington,66,984,greedy_random,7,True,2.8133392333984375e-05,9
98,brockington,66,984,sa_restarts,7,True,0.0005128383636474609,9
98,brockington,66,984,gat_cond+greedy,6,True,0.0047948360443115234,9
2710,keller,200,12427,greedy_min_degree,18,True,0.012135744094848633,20
2710,keller,200,12427,greedy_random,18,True,7.677078247070312e-05,20
2710,keller,200,12427,sa_restarts,12,True,0.0022211074829101562,20
2710,keller,200,12427,gat_cond+greedy,10,True,0.021390914916992188,20
4103,sanchis_random,48,588,greedy_min_degree,7,True,0.0006480216979980469,7
4103,sanchis_random,48,588,greedy_random,5,True,2.7894973754882812e-05,7
4103,sanchis_random,48,588,sa_restarts,6,True,0.0003857612609863281,7
4103,sanchis_random,48,588,gat_cond+greedy,6,True,0.002730131149291992,7
1838,johnson,174,15039,greedy_min_degree,2,True,0.012890100479125977,2
1838,johnson,174,15039,greedy_random,1,True,5.030632019042969e-05,2
1838,johnson,174,15039,sa_restarts,2,True,0.0008809566497802734,2
1838,johnson,174,15039,gat_cond+greedy,2,True,0.022885799407958984,2
4737,steiner,115,5959,greedy_min_degree,4,True,0.005548000335693359,5
4737,steiner,115,5959,greedy_random,3,True,4.38690185546875e-05,5
4737,steiner,115,5959,sa_restarts,4,True,0.0008020401000976562,5
4737,steiner,115,5959,gat_cond+greedy,4,True,0.014624834060668945,5
2663,keller,60,845,greedy_min_degree,15,True,0.0009260177612304688,15
2663,keller,60,845,greedy_random,6,True,2.8133392333984375e-05,15
2663,keller,60,845,sa_restarts,15,True,0.000637054443359375,15
2663,keller,60,845,gat_cond+greedy,8,True,0.0036454200744628906,15
4874,steiner,41,685,greedy_min_degree,4,True,0.0006620883941650391,4
4874,steiner,41,685,greedy_random,2,True,1.9073486328125e-05,4
4874,steiner,41,685,sa_restarts,4,True,0.0003039836883544922,4
4874,steiner,41,685,gat_cond+greedy,3,True,0.0036301612854003906,4
112,brockington,44,467,greedy_min_degree,7,True,0.0005221366882324219,7
112,brockington,44,467,greedy_random,4,True,2.3126602172851562e-05,7
112,brockington,44,467,sa_restarts,7,True,0.0003731250762939453,7
112,brockington,44,467,gat_cond+greedy,7,True,0.0025610923767089844,7
3140,p_hat,37,325,greedy_min_degree,7,True,0.00039005279541015625,7
3140,p_hat,37,325,greedy_random,6,True,2.3126602172851562e-05,7
3140,p_hat,37,325,sa_restarts,7,True,0.0003108978271484375,7
3140,p_hat,37,325,gat_cond+greedy,6,True,0.0025641918182373047,7
803,c_fat,191,10760,greedy_min_degree,4,True,0.009778022766113281,5
803,c_fat,191,10760,greedy_random,4,True,5.412101745605469e-05,5
803,c_fat,191,10760,sa_restarts,5,True,0.0011680126190185547,5
803,c_fat,191,10760,gat_cond+greedy,4,True,0.01904892921447754,5
2154,johnson,159,10747,greedy_min_degree,8,True,0.009922027587890625,9
2154,johnson,159,10747,greedy_random,4,True,4.887580871582031e-05,9
2154,johnson,159,10747,sa_restarts,8,True,0.001190185546875,9
2154,johnson,159,10747,gat_cond+greedy,4,True,0.020103931427001953,9
3335,p_hat,36,308,greedy_min_degree,6,True,0.00036787986755371094,7
3335,p_hat,36,308,greedy_random,5,True,2.6941299438476562e-05,7
3335,p_hat,36,308,sa_restarts,6,True,0.0003440380096435547,7
3335,p_hat,36,308,gat_cond+greedy,6,True,0.0023207664489746094,7
2467,keller,52,643,greedy_min_degree,12,True,0.0007250308990478516,12
2467,keller,52,643,greedy_random,12,True,2.6226043701171875e-05,12
2467,keller,52,643,sa_restarts,13,True,0.0005121231079101562,12
2467,keller,52,643,gat_cond+greedy,8,True,0.003314971923828125,12
427,brockington,39,433,greedy_min_degree,6,True,0.0005042552947998047,6
427,brockington,39,433,greedy_random,3,True,2.002716064453125e-05,6
427,brockington,39,433,sa_restarts,5,True,0.0003478527069091797,6
427,brockington,39,433,gat_cond+greedy,5,True,0.003777027130126953,6
2681,keller,200,12387,greedy_min_degree,26,True,0.014955997467041016,26
2681,keller,200,12387,greedy_random,23,True,0.00010013580322265625,26
2681,keller,200,12387,sa_restarts,11,True,0.0019412040710449219,26
2681,keller,200,12387,gat_cond+greedy,25,True,0.022474050521850586,26
1629,hamming,187,16302,greedy_min_degree,4,True,0.01409006118774414,4
1629,hamming,187,16302,greedy_random,2,True,5.0067901611328125e-05,4
1629,hamming,187,16302,sa_restarts,3,True,0.0011169910430908203,4
1629,hamming,187,16302,gat_cond+greedy,3,True,0.026259183883666992,4
4079,sanchis_random,173,8510,greedy_min_degree,8,True,0.008159160614013672,8
4079,sanchis_random,173,8510,greedy_random,6,True,6.413459777832031e-05,8
4079,sanchis_random,173,8510,sa_restarts,8,True,0.001447916030883789,8
4079,sanchis_random,173,8510,gat_cond+greedy,7,True,0.016359806060791016,8
1249,hamming,31,382,greedy_min_degree,3,True,0.0004010200500488281,3
1249,hamming,31,382,greedy_random,2,True,1.7881393432617188e-05,3
1249,hamming,31,382,sa_restarts,3,True,0.00025200843811035156,3
1249,hamming,31,382,exact,3,True,0.00033593177795410156,3
1249,hamming,31,382,gat_cond+greedy,3,True,0.0030570030212402344,3
3737,sanchis,160,9842,greedy_min_degree,5,True,0.00880885124206543,6
3737,sanchis,160,9842,greedy_random,4,True,5.698204040527344e-05,6
3737,sanchis,160,9842,sa_restarts,5,True,0.0012159347534179688,6
3737,sanchis,160,9842,gat_cond+greedy,5,True,0.016153812408447266,6
3462,sanchis,29,213,greedy_min_degree,5,True,0.00025177001953125,6
3462,sanchis,29,213,greedy_random,4,True,1.7881393432617188e-05,6
3462,sanchis,29,213,sa_restarts,6,True,0.00029397010803222656,6
3462,sanchis,29,213,exact,6,True,0.0004131793975830078,6
3462,sanchis,29,213,gat_cond+greedy,5,True,0.002716064453125,6
3918,sanchis_random,26,225,greedy_min_degree,4,True,0.0002741813659667969,4
3918,sanchis_random,26,225,greedy_random,3,True,2.8848648071289062e-05,4
3918,sanchis_random,26,225,sa_restarts,4,True,0.00023794174194335938,4
3918,sanchis_random,26,225,exact,4,True,0.00023698806762695312,4
3918,sanchis_random,26,225,gat_cond+greedy,4,True,0.0028662681579589844,4
4807,steiner,200,18702,greedy_min_degree,5,True,0.01780080795288086,5
4807,steiner,200,18702,greedy_random,3,True,5.984306335449219e-05,5
4807,steiner,200,18702,sa_restarts,4,True,0.0013539791107177734,5
4807,steiner,200,18702,gat_cond+greedy,4,True,0.027666807174682617,5
4866,steiner,42,721,greedy_min_degree,4,True,0.0006871223449707031,4
4866,steiner,42,721,greedy_random,3,True,2.4080276489257812e-05,4
4866,steiner,42,721,sa_restarts,4,True,0.0003418922424316406,4
4866,steiner,42,721,gat_cond+greedy,4,True,0.004472017288208008,4
1495,hamming,104,4889,greedy_min_degree,3,True,0.0043370723724365234,3
1495,hamming,104,4889,greedy_random,2,True,3.1948089599609375e-05,3
1495,hamming,104,4889,sa_restarts,3,True,0.0006060600280761719,3
1495,hamming,104,4889,gat_cond+greedy,3,True,0.01351785659790039,3
4761,steiner,110,5557,greedy_min_degree,5,True,0.004971981048583984,5
4761,steiner,110,5557,greedy_random,4,True,4.315376281738281e-05,5
4761,steiner,110,5557,sa_restarts,4,True,0.0007638931274414062,5
4761,steiner,110,5557,gat_cond+greedy,3,True,0.011475801467895508,5
2960,p_hat,103,2260,greedy_min_degree,10,True,0.0023331642150878906,11
2960,p_hat,103,2260,greedy_random,7,True,5.793571472167969e-05,11
2960,p_hat,103,2260,sa_restarts,9,True,0.0007660388946533203,11
2960,p_hat,103,2260,gat_cond+greedy,8,True,0.009204864501953125,11
2291,keller,53,653,greedy_min_degree,14,True,0.0006940364837646484,14
2291,keller,53,653,greedy_random,12,True,2.574920654296875e-05,14
2291,keller,53,653,sa_restarts,8,True,0.0004520416259765625,14
2291,keller,53,653,gat_cond+greedy,14,True,0.005501985549926758,14
3837,sanchis,120,5192,greedy_min_degree,6,True,0.004902839660644531,6
3837,sanchis,120,5192,greedy_random,4,True,4.410743713378906e-05,6
3837,sanchis,120,5192,sa_restarts,5,True,0.0008490085601806641,6
3837,sanchis,120,5192,gat_cond+greedy,6,True,0.012583255767822266,6
36,brockington,132,5766,greedy_min_degree,7,True,0.005402088165283203,8
36,brockington,132,5766,greedy_random,4,True,4.601478576660156e-05,8
36,brockington,132,5766,sa_restarts,5,True,0.0010879039764404297,8
36,brockington,132,5766,gat_cond+greedy,7,True,0.013702869415283203,8
4202,sanchis_random,57,1095,greedy_min_degree,4,True,0.0010631084442138672,5
4202,sanchis_random,57,1095,greedy_random,4,True,2.3126602172851562e-05,5
